,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
139,久其转债,128015,2017-07-18,久其软件,2279,计算机及应用,97.531,-4.00%,1.26%,7.04,-9.74%,13,1.70%,9.48,7.38,-25.70%,74.26,31.30%,转股中,4年32天,2年32天,15.60%,11.60%,7.8,3.58%,3.00%,3.47%,2.49%,2.22%,91.56,90.84,6.07,96.91,0.60%,71%,19%,17%,0.28,-0.05,0.61,AA,5.40%,38
140,模塑转债,127004,2017-08-16,模塑科技,700,汽车,94.501,-1.22%,0.97%,3.74,-9.88%,9,1.10%,7.72,2.86,-51.60%,48.45,95.10%,转股中,4年26天,2年26天,26.50%,12.80%,8.2,5.06%,4.34%,4.92%,4.20%,3.87%,91.08,91.39,0.6,92,2.70%,53%,30%,17%,0.03,-0.52,0.56,AA,5.90%,78
141,永东转债,128014,2017-07-18,永东股份,2753,石油天然气化工,97.46,-1.24%,0.21%,9.08,-6.10%,2.5,0.80%,13.53,3.19,-32.90%,67.11,45.20%,转股中,3.95年,1.95年,11.10%,7.50%,3.4,3.72%,3.12%,3.60%,2.57%,2.30%,90.81,89.35,4.28,93.63,4.10%,55%,25%,17%,0.17,-0.75,1.09,AA-,6.10%,50
142,骆驼转债,113012,2017-07-18,骆驼股份,601311,汽车,101.87,-2.00%,-2.03%,11.28,-9.98%,6.5,1.30%,13.44,1.94,-16.10%,83.93,21.40%,转股中,3.88年,1.88年,5.20%,4.40%,5.1,1.74%,1.30%,1.65%,0.33%,0.08%,92.51,89.7,10.04,99.74,2.10%,35%,15%,16%,0.4,-0.25,1.06,AA,5.20%,24
143,光大转债,113011,2017-07-18,光大银行,601818,金融,108.73,-2.96%,1.18%,4.04,-3.12%,282,0.90%,4.13,0.73,-2.20%,97.82,11.20%,转股中,3.86年,无权,14.10%,13.80%,300,0.14%,-0.31%,0.05%,无权,无权,无权,94.2,15.92,110.13,-1.30%,19%,17%,16%,0.57,0.88,0.29,AAA,4.00%,31
144,洪涛转债,128013,2016-08-23,洪涛股份,2325,建筑,96.254,-1.33%,1.33%,3.32,-9.54%,14,1.20%,9.98,3.99,-66.70%,33.27,189%,转股中,3.23年,1.23年,28.90%,9.60%,12,5.00%,4.25%,4.85%,4.87%,4.45%,94.84,93.43,1.98,95.41,0.90%,35%,39%,16%,0,-0.18,0.17,AA,6.00%,71
145,海印转债,127003,2016-07-01,海印股份,861,商业零售,100.198,-2.21%,0.56%,2.54,-4.87%,18,1.60%,3.03,2.04,-16.20%,83.83,19.50%,转股中,3年32天,1年32天,20.10%,16.80%,11.1,4.46%,3.57%,4.28%,2.08%,1.63%,96.38,97.74,5.76,103.49,-3.20%,25%,12%,16%,0.34,0.78,-0.06,AA,5.30%,100
146,辉丰转债,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.039,-0.62%,0.62%,3.38,0.30%,31,3.80%,7.71,3.66,-56.20%,43.84,121%,转股中,2.96年,0.96年,16.60%,7.30%,8.4,2.94%,2.55%,2.86%,6.63%,5.84%,96.66,86.66,10.76,97.43,-0.40%,86%,40%,17%,0,0.07,-0.08,A+,7.00%,79
147,顺昌转债,128010,2016-02-23,澳洋顺昌,2245,交通运输,100.67,-1.27%,1.27%,4.55,-10.10%,7.8,1.50%,9.26,4.55,-50.90%,49.14,105%,转股中,2.71年,0.71年,11.40%,5.60%,5.1,3.79%,3.00%,3.63%,1.36%,0.93%,96.79,95.17,2.27,97.45,3.30%,43%,42%,17%,0,-0.64,0.63,AA,6.00%,24
148,广汽转债,113009,2016-02-04,广汽集团,601238,汽车,108.23,-2.73%,1.37%,11.58,-7.29%,38,1.40%,14.74,1.9,-21.40%,78.56,37.80%,转股中,2.71年,0.71年,2.20%,1.70%,25.5,0.27%,-0.36%,0.14%,-6.79%,-7.16%,98.31,98.15,2.71,100.86,7.30%,35%,32%,15%,0.19,-1.16,1.56,AAA,4.00%,14
149,九州转债,110034,2016-01-29,九州通,600998,医药,104.03,-0.78%,-0.12%,14.89,-5.16%,3.2,0.20%,18.42,2.22,-19.20%,80.84,28.70%,转股中,2.69年,0.69年,5.40%,4.30%,15,2.25%,1.52%,2.11%,-0.26%,-1.11%,99.68,97.36,3.69,101.06,2.90%,26%,21%,15%,0.17,-0.39,0.74,AA+,4.80%,17
150,国贸转债,110033,2016-01-19,厦门国贸,600755,交通运输,109.71,-2.32%,0.39%,8.52,-3.51%,15,0.90%,8.61,1.21,-1.00%,98.95,10.90%,转股中,2.67年,0.67年,9.40%,9.30%,14.6,0.48%,-0.29%,0.33%,-8.74%,-9.10%,98.07,99.1,10.99,110.08,-0.30%,34%,17%,15%,0.55,0.54,0.58,AA+,4.40%,18
151,蓝标转债,123001,2016-01-18,蓝色光标,300058,传媒娱乐,108,-5.68%,-0.24%,4.36,-9.92%,13,7.40%,4.31,1.32,1.20%,101.16,6.80%,转股中,2.62年,0.62年,1.60%,1.60%,1.6,1.17%,0.37%,1.01%,-7.29%,-7.70%,98.13,98.62,13.82,112.44,-4.00%,40%,<2%,17%,0.6,1.25,0.01,AA,4.80%,50
152,航信转债,110031,2015-06-30,航天信息,600271,计算机及应用,109.41,-1.43%,1.38%,23.55,-7.57%,8.9,0.30%,42.38,7.05,-44.40%,55.57,96.90%,转股中,2年36天,36天,5.50%,3.00%,24,0.26%,-0.62%,0.08%,-28.80%,-30.00%,100.7,101.46,0.06,101.52,7.80%,53%,53%,17%,0.01,-1.43,1.48,AAA,4.00%,15
153,电气转债,113008,2015-02-16,上海电气,601727,能源电力,114.01,-2.90%,-1.98%,5.4,-8.63%,130,2.50%,5.19,1.32,4.00%,104.05,9.60%,转股中,1.74年,回售中,5.60%,5.80%,44.7,-3.03%,-3.86%,-3.19%,回售中,回售中,103,101,11.04,112.04,1.80%,50%,15%,16%,0.57,0.26,0.87,AAA,4.00%,24
154,格力转债,110030,2015-01-13,格力地产,600185,地产,104.66,-0.87%,0.87%,4.54,-9.74%,10,2.40%,6.94,1.81,-34.60%,65.42,60.00%,转股中,0.64年,回售中,4.50%,3.00%,4.3,2.02%,0.21%,1.66%,回售中,回售中,103,102.14,0.86,103,1.60%,70%,54%,16%,0,-0.32,0.31,AA,6.00%,14
