,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
139,骆驼转债,113012,2017-07-18,骆驼股份,601311,汽车,102.76,-0.59%,-0.92%,12.23,-2.78%,9.7,1.80%,13.44,1.94,-9.00%,91,12.90%,转股中,3.90年,1.90年,4.80%,4.40%,5.1,1.50%,1.07%,1.41%,-0.10%,-0.34%,92.92,90.52,13.56,104.08,-1.30%,35%,14%,16%,0.54,0.53,0.57,AA,4.90%,22
140,光大转债,113011,2017-07-18,光大银行,601818,金融,111.29,0.95%,0.26%,4.17,1.96%,361,1.10%,4.13,0.76,1.00%,100.97,10.20%,转股中,3.88年,无权,13.70%,13.80%,300,-0.47%,-0.92%,-0.56%,无权,无权,无权,94.13,18.17,112.3,-0.90%,19%,16%,16%,0.62,0.83,0.43,AAA,4.00%,28
141,洪涛转债,128013,2016-08-23,洪涛股份,2325,建筑,97.33,-0.09%,0.09%,3.62,4.02%,17,1.40%,9.98,3.39,-63.70%,36.27,168%,转股中,3.25年,1.25年,26.50%,9.60%,12,4.61%,3.86%,4.46%,3.97%,3.56%,94.73,93.33,2.04,95.37,2.10%,35%,41%,16%,0,-0.4,0.39,AA,6.00%,73
142,海印转债,127003,2016-07-01,海印股份,861,商业零售,102.23,-1.70%,-0.81%,2.59,-6.83%,15,1.40%,3.03,2.1,-14.50%,85.48,19.60%,转股中,3年39天,1年39天,19.70%,16.80%,11.1,3.74%,2.87%,3.57%,0.44%,0.01%,96.35,97.8,6.41,104.21,-1.90%,24%,12%,16%,0.37,0.54,0.21,AA,5.30%,100
143,辉丰转债,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.286,-0.28%,0.28%,3.18,-3.93%,13,1.60%,7.71,3.35,-58.80%,41.25,136%,转股中,2.98年,0.98年,17.60%,7.30%,8.4,2.83%,2.45%,2.75%,6.28%,5.51%,96.53,86.55,10.84,97.39,-0.10%,86%,41%,17%,0,0.02,-0.02,A+,7.00%,84
144,顺昌转债,128010,2016-02-23,澳洋顺昌,2245,交通运输,100.305,-0.19%,0.19%,5.02,-10.00%,5.1,1.00%,9.26,4.55,-45.80%,54.21,85.00%,转股中,2.73年,0.73年,10.40%,5.60%,5.1,3.91%,3.11%,3.75%,1.74%,1.32%,96.68,95.07,2.34,97.41,3.00%,42%,35%,17%,0,-0.58,0.57,AA,6.00%,25
145,广汽转债,113009,2016-02-04,广汽集团,601238,汽车,110.86,0.78%,-1.46%,12.62,-2.25%,42,1.50%,14.74,1.98,-14.40%,85.62,29.50%,转股中,2.73年,0.73年,2.00%,1.70%,25.5,-0.63%,-1.23%,-0.75%,-9.12%,-9.46%,98.23,98.08,4.9,102.98,7.70%,35%,27%,15%,0.3,-1.09,1.74,AAA,4.00%,12
146,九州转债,110034,2016-01-29,九州通,600998,医药,104,-0.02%,0.30%,15.79,0.96%,5.3,0.30%,18.42,2.25,-14.30%,85.72,21.30%,转股中,2.71年,0.71年,5.10%,4.30%,15,2.25%,1.52%,2.10%,-0.22%,-1.05%,99.69,97.57,5.15,102.72,1.20%,26%,20%,15%,0.29,-0.01,0.6,AA+,4.70%,15
147,国贸转债,110033,2016-01-19,厦门国贸,600755,交通运输,110.46,-0.75%,-0.43%,8.34,-2.34%,4.2,0.30%,8.61,1.28,-3.10%,96.86,14.00%,转股中,2.69年,0.69年,9.70%,9.30%,14.6,0.22%,-0.54%,0.07%,-9.28%,-9.63%,97.95,98.9,9.92,108.82,1.50%,34%,19%,15%,0.51,0.12,0.89,AA+,4.50%,12
148,蓝标转债,123001,2016-01-18,蓝色光标,300058,传媒娱乐,116.01,-10.80%,2.99%,5.08,-9.93%,126,35.30%,4.31,1.32,17.90%,117.87,-1.60%,转股中,2.64年,0.64年,2.40%,2.80%,2.9,-1.58%,-2.35%,-1.74%,-15.70%,-16.10%,98.33,99.49,25.48,124.96,-7.20%,39%,<2%,17%,0.79,2.25,-0.5,AA,4.40%,55
149,航信转债,110031,2015-06-30,航天信息,600271,计算机及应用,110,-0.01%,-0.01%,25.14,-1.14%,6.5,0.20%,42.38,7.39,-40.70%,59.32,85.40%,转股中,2年43天,43天,5.10%,3.00%,24,0.00%,-0.87%,-0.17%,-28.70%,-29.90%,100.63,101.39,0.14,101.52,8.40%,53%,53%,17%,0.02,-1.52,1.6,AAA,4.00%,13
150,电气转债,113008,2015-02-16,上海电气,601727,能源电力,116.06,-1.66%,-1.36%,5.83,-4.27%,157,3.00%,5.19,1.33,12.30%,112.33,3.30%,转股中,1.76年,回售中,5.20%,5.80%,44.7,-3.97%,-4.79%,-4.14%,回售中,回售中,103,100.92,16.81,117.74,-1.40%,50%,<2%,16%,0.71,1.05,0.39,AAA,4.00%,24
151,格力转债,110030,2015-01-13,格力地产,600185,地产,105.57,0.06%,-0.06%,4.95,-2.94%,2.5,0.60%,6.94,1.91,-28.70%,71.33,48.00%,转股中,0.66年,回售中,4.20%,3.00%,4.3,0.62%,-1.11%,0.28%,回售中,回售中,103,102.03,0.34,102.36,3.10%,70%,52%,16%,0,-0.65,0.47,AA,6.00%,13
