,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
140,模塑转债,127004,2017-08-16,模塑科技,700,汽车,95.67,0.62%,-0.39%,4.15,4.27%,5.3,0.70%,7.72,2.86,-46.20%,53.76,78.00%,转股中,4年28天,2年28天,23.90%,12.80%,8.2,4.73%,4.02%,4.59%,3.61%,3.29%,91.16,91.57,0.94,92.5,3.40%,53%,30%,17%,0.05,-0.65,0.75,AA,5.90%,76
141,永东转债,128014,2017-07-18,永东股份,2753,石油天然气化工,98.685,1.00%,-0.75%,9.67,1.04%,2.4,0.70%,13.53,3.19,-28.50%,71.47,38.10%,转股中,3.95年,1.95年,10.50%,7.50%,3.4,3.38%,2.79%,3.27%,1.96%,1.69%,91.09,89.87,5.42,95.29,3.60%,60%,24%,17%,0.24,-0.68,1.15,AA-,5.90%,49
142,骆驼转债,113012,2017-07-18,骆驼股份,601311,汽车,103.95,1.16%,0.28%,12.53,2.45%,6.5,1.20%,13.44,1.94,-6.80%,93.23,11.50%,转股中,3.89年,1.89年,4.70%,4.40%,5.1,1.20%,0.77%,1.11%,-0.66%,-0.90%,93.15,90.88,14.69,105.57,-1.50%,35%,15%,16%,0.59,0.61,0.58,AA,4.80%,24
143,光大转债,113011,2017-07-18,光大银行,601818,金融,112.05,0.68%,-0.68%,4.17,0.00%,33,0.10%,4.13,0.73,1.00%,100.97,11.00%,转股中,3.87年,无权,13.70%,13.80%,300,-0.65%,-1.10%,-0.74%,无权,无权,无权,94.18,18.12,112.3,-0.20%,19%,16%,16%,0.62,0.69,0.56,AAA,4.00%,30
144,洪涛转债,128013,2016-08-23,洪涛股份,2325,建筑,97.552,0.23%,-0.23%,3.67,1.38%,7.2,0.60%,9.98,3.99,-63.20%,36.77,165%,转股中,3.23年,1.23年,26.20%,9.60%,12,4.55%,3.80%,4.40%,3.84%,3.43%,94.81,93.4,2,95.4,2.30%,35%,39%,16%,0,-0.44,0.43,AA,6.00%,70
145,海印转债,127003,2016-07-01,海印股份,861,商业零售,102.465,0.23%,1.02%,2.67,3.09%,13,1.20%,3.03,2.11,-11.90%,88.12,16.30%,转股中,3年34天,1年34天,19.10%,16.80%,11.1,3.68%,2.80%,3.50%,0.26%,-0.18%,96.5,98.07,7.49,105.56,-2.90%,24%,14%,16%,0.4,0.78,0.06,AA,5.20%,100
146,辉丰转债,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.642,0.37%,-0.37%,3.37,5.97%,15,1.80%,7.71,3.66,-56.30%,43.71,123%,转股中,2.97年,0.97年,16.60%,7.30%,8.4,2.71%,2.33%,2.64%,6.01%,5.24%,96.62,86.63,10.78,97.41,0.20%,86%,<2%,17%,0,-0.05,0.04,A+,7.00%,82
147,顺昌转债,128010,2016-02-23,澳洋顺昌,2245,交通运输,101.963,1.65%,-1.65%,5.06,0.80%,1.6,0.30%,9.26,4.55,-45.40%,54.64,86.60%,转股中,2.72年,0.72年,10.30%,5.60%,5.1,3.29%,2.50%,3.13%,-0.11%,-0.52%,96.76,95.14,2.3,97.44,4.60%,42%,40%,17%,0,-0.89,0.88,AA,6.00%,24
148,广汽转债,113009,2016-02-04,广汽集团,601238,汽车,111.27,0.37%,-0.67%,12.49,-1.03%,15,0.50%,14.74,1.98,-15.30%,84.74,31.30%,转股中,2.72年,0.72年,2.00%,1.70%,25.5,-0.77%,-1.38%,-0.89%,-9.63%,-10.20%,98.29,98.13,4.57,102.7,8.30%,35%,31%,15%,0.29,-1.23,1.86,AAA,4.00%,13
149,九州转债,110034,2016-01-29,九州通,600998,医药,104.85,0.82%,-0.97%,15.7,-0.57%,5.1,0.30%,18.42,2.25,-14.80%,85.23,23.00%,转股中,2.70年,0.70年,5.10%,4.30%,15,1.95%,1.22%,1.80%,-1.16%,-1.99%,99.74,97.59,4.96,102.54,2.20%,26%,19%,15%,0.27,-0.22,0.76,AA+,4.70%,15
150,国贸转债,110033,2016-01-19,厦门国贸,600755,交通运输,112.32,1.68%,1.82%,8.83,5.88%,19,1.10%,8.61,1.28,2.60%,102.56,9.50%,转股中,2.67年,0.67年,9.10%,9.30%,14.6,-0.41%,-1.17%,-0.57%,-11.60%,-11.90%,98.08,99.18,13.2,112.38,-0.10%,34%,19%,15%,0.6,0.53,0.67,AA+,4.40%,15
151,蓝标转债,123001,2016-01-18,蓝色光标,300058,传媒娱乐,114.5,-1.30%,-2.18%,4.84,-4.72%,30,16.00%,4.31,1.32,12.30%,112.3,2.00%,转股中,2.62年,0.62年,1.40%,1.60%,1.6,-1.09%,-1.87%,-1.25%,-14.50%,-14.90%,98.32,99.29,21.29,120.58,-5.00%,39%,<2%,17%,0.74,1.66,-0.09,AA,4.50%,51
152,航信转债,110031,2015-06-30,航天信息,600271,计算机及应用,111,0.91%,-0.89%,25.48,1.35%,7.9,0.30%,42.38,7.05,-39.90%,60.12,84.60%,转股中,2年38天,38天,5.10%,3.00%,24,-0.44%,-1.31%,-0.61%,-33.50%,-34.70%,100.68,101.44,0.15,101.59,9.30%,53%,53%,17%,0.02,-1.67,1.77,AAA,4.00%,13
153,电气转债,113008,2015-02-16,上海电气,601727,能源电力,117.41,1.16%,-0.17%,5.91,1.37%,73,1.40%,5.19,1.33,13.90%,113.87,3.10%,转股中,1.75年,回售中,5.10%,5.80%,44.7,-4.64%,-5.46%,-4.81%,回售中,回售中,103,100.98,17.91,118.89,-1.20%,50%,15%,16%,0.72,1.03,0.44,AAA,4.00%,24
154,格力转债,110030,2015-01-13,格力地产,600185,地产,105.58,0.01%,-0.01%,5.03,1.62%,2.2,0.50%,6.94,1.91,-27.50%,72.48,45.70%,转股中,0.64年,回售中,4.10%,3.00%,4.3,0.62%,-1.15%,0.27%,回售中,回售中,103,102.11,0.3,102.41,3.10%,70%,56%,16%,0,-0.64,0.48,AA,6.00%,14
