,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
143,海印转债,127003,2016-07-01,海印股份,861,商业零售,107.459,0.25%,-0.06%,2.98,0.34%,36,3.00%,3.03,2.1,-1.70%,98.35,9.30%,3年44天,1年44天,17.10%,16.80%,11.1,2.04%,1.19%,1.87%,-3.41%,-3.81%,96.76,98.91,12.73,111.64,-3.70%,25%,11%,16%,0.57,1.1,0.1,AA,4.90%,100
144,辉丰转债,128012,2016-05-17,辉丰股份,2496,石油天然气化工,98.51,-0.41%,0.41%,3.69,-0.54%,13,1.60%,7.71,3.35,-52.10%,47.86,106%,2.99年,0.99年,15.20%,7.30%,8.4,2.38%,2.01%,2.31%,5.06%,4.31%,96.44,86.47,10.84,97.31,1.20%,86%,43%,17%,0,-0.28,0.23,A+,7.00%,84
145,顺昌转债,128010,2016-02-23,澳洋顺昌,2245,交通运输,102.803,-0.38%,0.36%,5.62,-1.23%,1.1,0.20%,9.26,3.43,-39.30%,60.69,69.40%,2.75年,0.75年,9.20%,5.60%,5.1,2.95%,2.17%,2.79%,-1.00%,-1.40%,96.63,95.06,2.32,97.39,5.60%,42%,41%,17%,0.01,-1.03,1.06,AA,6.00%,24
146,广汽转债,113009,2016-02-04,广汽集团,601238,汽车,112.85,-0.24%,0.43%,13.87,0.43%,53,1.80%,14.74,1.98,-5.90%,94.1,19.90%,2.75年,0.75年,1.80%,1.70%,25.5,-1.27%,-1.87%,-1.39%,-10.90%,-11.30%,98.18,98.02,8.86,106.89,5.60%,35%,27%,15%,0.45,-0.6,1.5,AAA,4.00%,12
147,九州转债,110034,2016-01-29,九州通,600998,医药,105.4,-0.75%,0.41%,14.8,-1.92%,11,0.70%,18.42,2.35,-19.70%,80.35,31.20%,2.73年,0.73年,5.40%,4.30%,15,1.73%,1.02%,1.59%,-1.70%,-2.51%,99.53,97.23,3.77,101,4.40%,26%,26%,15%,0.18,-0.69,1.06,AA+,4.80%,12
148,国贸转债,110033,2016-01-19,厦门国贸,600755,交通运输,113.47,-0.39%,0.17%,9.04,-0.33%,19,1.20%,8.61,1.28,5.00%,104.99,8.10%,2.70年,0.70年,8.90%,9.30%,14.6,-0.79%,-1.53%,-0.94%,-12.20%,-12.60%,98.01,99.18,14.89,114.07,-0.50%,34%,16%,15%,0.64,0.67,0.63,AA+,4.40%,9
149,蓝标转债,123001,2016-01-18,蓝色光标,300058,传媒娱乐,122.25,1.44%,0.00%,5.28,1.73%,40,10.50%,4.31,1.49,22.50%,122.51,-0.20%,2.65年,0.65年,2.50%,3.10%,3.2,-3.53%,-4.27%,-3.68%,-21.00%,-21.30%,98.34,99.63,29.27,128.9,-5.20%,39%,<2%,17%,0.83,1.83,-0.07,AA,4.30%,57
150,航信转债,110031,2015-06-30,航天信息,600271,计算机及应用,111.59,-0.01%,0.04%,27.81,0.65%,7.9,0.30%,42.38,7.39,-34.40%,65.62,70.10%,2年48天,48天,4.60%,3.00%,24,-0.68%,-1.54%,-0.85%,-32.10%,-33.20%,100.57,101.33,0.4,101.73,9.70%,53%,53%,17%,0.04,-1.72,1.87,AAA,4.00%,10
151,电气转债,113008,2015-02-16,上海电气,601727,能源电力,125.72,1.65%,1.48%,6.64,3.59%,753,12.50%,5.19,1.33,27.90%,127.94,-1.70%,1.78年,回售中,4.90%,6.30%,48,-8.20%,-8.97%,-8.35%,回售中,回售中,103,100.87,29.9,130.77,-3.90%,50%,<2%,16%,0.87,1.74,0.08,AAA,4.00%,25
152,格力转债,110030,2015-01-13,格力地产,600185,地产,105.61,-0.08%,0.08%,5.34,1.14%,2.9,0.60%,6.94,1.91,-23.10%,76.95,37.30%,0.67年,回售中,3.90%,3.00%,4.3,0.55%,-1.14%,0.21%,回售中,回售中,103,101.94,0.08,102.03,3.50%,70%,49%,16%,0,-0.66,0.64,AA,6.00%,12
