,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
142,洪涛转债,128013,2016-08-23,洪涛股份,2325,建筑,97.27,-0.91%,0.91%,3.68,-4.66%,8.4,0.70%,9.98,3.39,-63.10%,36.87,164%,3.26年,1.26年,26.10%,9.60%,12,4.61%,3.87%,4.46%,3.99%,3.58%,94.67,93.27,2.07,95.34,2.00%,35%,42%,16%,0,-0.4,0.38,AA,6.00%,74
143,海印转债,127003,2016-07-01,海印股份,861,商业零售,105.7,-1.64%,-0.56%,2.85,-4.36%,15,1.30%,3.03,2.1,-5.90%,94.06,12.40%,3年43天,1年43天,17.90%,16.80%,11.1,2.60%,1.74%,2.43%,-2.16%,-2.57%,96.61,98.52,10.33,108.85,-2.90%,24%,11%,16%,0.5,0.87,0.17,AA,5.00%,100
144,辉丰转债,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.65,-0.87%,0.87%,3.33,-9.76%,19,2.20%,7.71,3.35,-56.80%,43.19,126%,2.99年,0.99年,16.80%,7.30%,8.4,2.69%,2.31%,2.61%,5.87%,5.11%,96.46,86.49,10.87,97.36,0.30%,86%,41%,17%,0,-0.07,0.06,A+,7.00%,82
145,顺昌转债,128010,2016-02-23,澳洋顺昌,2245,交通运输,101.237,-1.52%,1.51%,5.52,-1.78%,8.4,1.60%,9.26,4.55,-40.40%,59.61,69.80%,2.74年,0.74年,9.40%,5.60%,5.1,3.54%,2.75%,3.38%,0.69%,0.28%,96.63,95.03,2.41,97.44,3.90%,42%,41%,17%,0,-0.75,0.75,AA,6.00%,24
146,广汽转债,113009,2016-02-04,广汽集团,601238,汽车,111.7,-1.02%,-0.05%,13.51,-2.60%,19,0.60%,14.74,1.98,-8.30%,91.66,21.90%,2.74年,0.74年,1.80%,1.70%,25.5,-0.90%,-1.50%,-1.02%,-9.77%,-10.30%,98.19,98.03,7.55,105.59,5.80%,35%,26%,15%,0.41,-0.65,1.49,AAA,4.00%,12
147,九州转债,110034,2016-01-29,九州通,600998,医药,104.5,-0.85%,0.90%,14.84,0.27%,24,1.50%,18.42,2.35,-19.40%,80.56,29.70%,2.72年,0.72年,5.40%,4.30%,15,2.06%,1.34%,1.91%,-0.75%,-1.57%,99.55,97.25,3.64,100.88,3.60%,26%,26%,15%,0.18,-0.51,0.87,AA+,4.80%,12
148,国贸转债,110033,2016-01-19,厦门国贸,600755,交通运输,112,-1.30%,-1.17%,8.65,-4.31%,10,0.60%,8.61,1.28,0.50%,100.46,11.50%,2.70年,0.70年,9.30%,9.30%,14.6,-0.30%,-1.05%,-0.45%,-10.90%,-11.20%,97.96,99.02,11.94,110.96,0.90%,34%,16%,15%,0.57,0.32,0.83,AA+,4.40%,9
149,蓝标转债,123001,2016-01-18,蓝色光标,300058,传媒娱乐,132.62,8.48%,0.54%,5.81,10.00%,459,125%,4.31,1.49,34.80%,134.8,-1.60%,2.65年,0.65年,2.10%,2.80%,2.9,-6.50%,-7.21%,-6.64%,-29.20%,-29.50%,98.45,99.98,39.75,139.73,-5.10%,39%,<2%,17%,0.9,1.94,-0.04,AA,4.20%,57
150,航信转债,110031,2015-06-30,航天信息,600271,计算机及应用,111.11,-0.43%,0.30%,26.22,-5.72%,1.5,0.10%,42.38,7.39,-38.10%,61.87,79.60%,2年47天,47天,4.90%,3.00%,24,-0.48%,-1.34%,-0.65%,-31.00%,-32.10%,100.58,101.34,0.22,101.56,9.40%,53%,53%,17%,0.02,-1.69,1.81,AAA,4.00%,10
151,电气转债,113008,2015-02-16,上海电气,601727,能源电力,119.63,-4.84%,-0.45%,6.2,-6.63%,90,1.50%,5.19,1.33,19.50%,119.46,0.10%,1.77年,回售中,5.20%,6.30%,47.9,-5.59%,-6.38%,-5.75%,回售中,回售中,103,100.88,22.53,123.41,-3.10%,50%,<2%,16%,0.8,1.49,0.17,AAA,4.00%,25
152,格力转债,110030,2015-01-13,格力地产,600185,地产,105.5,-0.10%,0.10%,5.16,-3.37%,6.3,1.40%,6.94,1.91,-25.60%,74.35,41.90%,0.67年,回售中,4.00%,3.00%,4.3,0.71%,-0.99%,0.37%,回售中,回售中,103,101.96,0.13,102.09,3.30%,70%,48%,16%,0,-0.65,0.54,AA,6.00%,13
