,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序号,转债名称,转债代码,进展,股票名称,股票代码,行业,转债价格,涨跌,盘中套利,股价,涨跌,转债成交额,转债换手率,转股价格,CP/B,股价/转股价,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,税前收益率,税后收益率,加权收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,涨修正弹,跌修正弹,信用,折现率,热门度
140,模塑转债,127004,2017-08-16,模塑科技,700,汽车,95.67,0.62%,-0.39%,4.15,4.27%,5.3,0.70%,7.72,2.86,-46.20%,53.76,78.00%,转股中,4年31天,2年31天,23.90%,12.80%,8.2,4.72%,4.01%,4.58%,3.60%,3.27%,91.12,91.52,0.95,92.48,3.50%,53%,30%,17%,0.05,-0.66,0.76,AA,5.90%,76
141,永东转债,128014,2017-07-18,永东股份,2753,石油天然气化工,98.685,1.00%,-0.75%,9.67,1.04%,2.4,0.70%,13.53,3.19,-28.50%,71.47,38.10%,转股中,3.96年,1.96年,10.50%,7.50%,3.4,3.38%,2.78%,3.26%,1.95%,1.68%,91.05,89.83,5.45,95.27,3.60%,60%,24%,17%,0.24,-0.68,1.16,AA-,5.90%,50
142,骆驼转债,113012,2017-07-18,骆驼股份,601311,汽车,103.95,1.16%,0.28%,12.53,2.45%,6.5,1.20%,13.44,1.94,-6.80%,93.23,11.50%,转股中,3.90年,1.90年,4.70%,4.40%,5.1,1.20%,0.77%,1.11%,-0.66%,-0.90%,93.11,90.85,14.72,105.56,-1.50%,35%,15%,16%,0.59,0.61,0.58,AA,4.80%,23
143,光大转债,113011,2017-07-18,光大银行,601818,金融,112.05,0.68%,-0.68%,4.17,0.00%,33,0.10%,4.13,0.73,1.00%,100.97,11.00%,转股中,3.88年,无权,13.70%,13.80%,300,-0.65%,-1.09%,-0.74%,无权,无权,无权,94.15,18.15,112.3,-0.20%,19%,16%,16%,0.62,0.69,0.56,AAA,4.00%,30
144,洪涛转债,128013,2016-08-23,洪涛股份,2325,建筑,97.552,0.23%,-0.23%,3.67,1.38%,7.2,0.60%,9.98,3.99,-63.20%,36.77,165%,转股中,3.24年,1.24年,26.20%,9.60%,12,4.54%,3.79%,4.39%,3.82%,3.41%,94.76,93.35,2.02,95.38,2.30%,35%,39%,16%,0,-0.45,0.43,AA,6.00%,71
145,海印转债,127003,2016-07-01,海印股份,861,商业零售,102.465,0.23%,1.02%,2.67,3.09%,13,1.20%,3.03,2.11,-11.90%,88.12,16.30%,转股中,3年37天,1年37天,19.10%,16.80%,11.1,3.67%,2.79%,3.49%,0.26%,-0.17%,96.46,98.03,7.52,105.55,-2.90%,24%,14%,16%,0.4,0.78,0.06,AA,5.20%,100
146,辉丰转债,128012,2016-05-17,辉丰股份,2496,石油天然气化工,97.642,0.37%,-0.37%,3.37,5.97%,15,1.80%,7.71,3.66,-56.30%,43.71,123%,转股中,2.97年,0.97年,16.60%,7.30%,8.4,2.70%,2.33%,2.63%,5.97%,5.20%,96.57,86.58,10.81,97.4,0.30%,86%,<2%,17%,0,-0.06,0.05,A+,7.00%,81
147,顺昌转债,128010,2016-02-23,澳洋顺昌,2245,交通运输,101.963,1.65%,-1.65%,5.06,0.80%,1.6,0.30%,9.26,4.55,-45.40%,54.64,86.60%,转股中,2.73年,0.73年,10.30%,5.60%,5.1,3.28%,2.49%,3.12%,-0.11%,-0.52%,96.71,95.1,2.33,97.43,4.70%,42%,40%,17%,0,-0.89,0.89,AA,6.00%,24
148,广汽转债,113009,2016-02-04,广汽集团,601238,汽车,111.27,0.37%,-0.67%,12.49,-1.03%,15,0.50%,14.74,1.98,-15.30%,84.74,31.30%,转股中,2.73年,0.73年,2.00%,1.70%,25.5,-0.76%,-1.37%,-0.89%,-9.55%,-10.10%,98.25,98.1,4.6,102.69,8.40%,35%,31%,15%,0.29,-1.23,1.87,AAA,4.00%,13
149,九州转债,110034,2016-01-29,九州通,600998,医药,104.85,0.82%,-0.98%,15.7,-0.57%,5.1,0.30%,18.42,2.25,-14.80%,85.23,23.00%,转股中,2.71年,0.71年,5.10%,4.30%,15,1.94%,1.22%,1.80%,-1.15%,-1.97%,99.7,97.56,4.97,102.53,2.30%,26%,19%,15%,0.28,-0.22,0.78,AA+,4.70%,16
150,国贸转债,110033,2016-01-19,厦门国贸,600755,交通运输,112.32,1.68%,1.82%,8.83,5.88%,19,1.10%,8.61,1.28,2.60%,102.56,9.50%,转股中,2.68年,0.68年,9.10%,9.30%,14.6,-0.41%,-1.17%,-0.56%,-11.40%,-11.80%,98.05,99.15,13.23,112.38,0.00%,34%,19%,15%,0.6,0.53,0.67,AA+,4.40%,14
151,蓝标转债,123001,2016-01-18,蓝色光标,300058,传媒娱乐,114.5,-1.30%,-2.18%,4.84,-4.72%,30,16.00%,4.31,1.32,12.30%,112.3,2.00%,转股中,2.63年,0.63年,1.40%,1.60%,1.6,-1.09%,-1.86%,-1.24%,-14.30%,-14.70%,98.28,99.25,21.32,120.57,-5.00%,39%,<2%,17%,0.74,1.66,-0.09,AA,4.50%,51
152,航信转债,110031,2015-06-30,航天信息,600271,计算机及应用,111,0.91%,-0.88%,25.48,1.35%,7.9,0.30%,42.38,7.05,-39.90%,60.12,84.60%,转股中,2年41天,41天,5.10%,3.00%,24,-0.44%,-1.31%,-0.61%,-32.50%,-33.60%,100.65,101.41,0.15,101.56,9.30%,53%,53%,17%,0.02,-1.68,1.78,AAA,4.00%,13
153,电气转债,113008,2015-02-16,上海电气,601727,能源电力,117.41,1.16%,-0.17%,5.91,1.37%,73,1.40%,5.19,1.33,13.90%,113.87,3.10%,转股中,1.76年,回售中,5.10%,5.80%,44.7,-4.62%,-5.43%,-4.78%,回售中,回售中,103,100.95,17.95,118.9,-1.20%,50%,15%,16%,0.72,1.03,0.44,AAA,4.00%,24
154,格力转债,110030,2015-01-13,格力地产,600185,地产,105.58,0.01%,-0.01%,5.03,1.62%,2.2,0.50%,6.94,1.91,-27.50%,72.48,45.70%,转股中,0.65年,回售中,4.10%,3.00%,4.3,0.61%,-1.13%,0.26%,回售中,回售中,103,102.06,0.33,102.38,3.10%,70%,56%,16%,0,-0.65,0.48,AA,6.00%,14
